gene_id	gene_name	fust1_1	fust1_3	cel_N2_3	cel_N2_1	cel_N2_2	fust1_2
gadr-6	gadr-6	0	0	0	0	0	0
gale-1	gale-1	0	0	0	0	0	0
gap-3	gap-3	1104.257	1545.1028	1188.4978	1151.5456	1249.5889	1516.3447
gcy-17	gcy-17	162	215	165	146.0004	148.0001	174.9998
gcy-28	gcy-28	0	0	0	0	0	0
gcy-35	gcy-35	0	0	0	0	0	0
gei-17	gei-17	0	0	0	0	0	0
gfi-2	gfi-2	0	0	0	0	0	0
gip-2	gip-2	0	0	0	0	0	0
gla-3	gla-3	0	0	0	0	0	0
glb-18	glb-18	0	0	0	0	0	0
glb-26	glb-26	0	0	0	0	0	0
glb-8	glb-8	0	0	0	0	0	0
glc-2	glc-2	0	0	0	0	0	0
glct-1	glct-1	0	0	0	0	0	0
glct-2	glct-2	0	0	0	0	0	0
glct-3	glct-3	0	0	0	0	0	0
glct-4	glct-4	0	0	0	0	0	0
glct-5	glct-5	0	0	0	0	0	0
gld-1	gld-1	0	0	0	0	0	0
gld-2	gld-2	0	0	0	0	0	0
gld-4	gld-4	0	0	0	0	0	0
glh-1	glh-1	0	0	0	0	0	0
glh-2	glh-2	0	0	0	0	0	0
glh-3	glh-3	0	0	0	0	0	0
glh-4	glh-4	194	245	161	140	137	250
glna-3	glna-3	0	0	0	0	0	0
glo-2	glo-2	0	0	0	0	0	0
glr-3	glr-3	0	0	0	0	0	0
glrx-10	glrx-10	60	48	48	51	57	60
gls-1	gls-1	0	0	0	0	0	0
gly-15	gly-15	2	5	1	0	4	1
gly-16	gly-16	0	0	0	0	0	0
gly-17	gly-17	0	0	0	0	0	0
gly-18	gly-18	0	0	0	0	0	0
gly-19	gly-19	0	0	0	0	0	0
gly-2	gly-2	0	0	0	0	0	0
gmd-2	gmd-2	0	0	0	0	0	0
gna-2	gna-2	0	0	0	0	0	0
gnrr-1	gnrr-1	0	0	0	0	0	0
goa-1	goa-1	0	0	0	0	0	0
gon-2	gon-2	0	0	0	0	0	0
gopc-1	gopc-1	0	0	0	0	0	0
got-2.1	got-2.1	0	0	0	0	0	0
gpa-14	gpa-14	0	0	0	0	0	0
gpa-15	gpa-15	0	0	0	0	0	0
gpa-16	gpa-16	0	0	0	0	0	0
gpb-2	gpb-2	0	0	0	0	0	0
gpc-2	gpc-2	0	0	0	0	0	0
gpdh-1	gpdh-1	0	0	0	0	0	0
gpi-1	gpi-1	0	0	0	0	0	0
gpx-1	gpx-1	0	0	0	0	0	0
gpx-8	gpx-8	0	0	0	0	0	0
gras-1	gras-1	0	0	0	0	0	0
grd-15	grd-15	0	0	0	0	0	0
grh-1	grh-1	1393.049	1790.04892	1182.18101611	1136.763	1604.486	1726.13801
grh-1,BE10.7	grh-1,BE10.7	192.453	298.908	198.422	288.647	277.895	244.79
grl-16	grl-16	0	0	0	0	0	0
gsa-1	gsa-1	2360.0018	3204.9981	2679	2707.0023	2688.0019	3383.0022
gsk-3	gsk-3	0	0	0	0	0	0
gska-3	gska-3	0	0	0	0	0	0
gsp-3	gsp-3	0	0	0	0	0	0
gsp-4	gsp-4	6	12	22	11	11	11
gst-25	gst-25	20	25	16	24	21	18
gst-43	gst-43	65	91	85	75	96	117
guk-1	guk-1	479	570	436	454	517	523
H05L14.1	H05L14.1	0	0	0	0	0	0
H05L14.2	H05L14.2	0	0	0	0	0	0
H15M21.1	H15M21.1	0	0	0	0	0	0
H16D19.3	H16D19.3	0	0	0	0	0	0
H20J04.10	H20J04.10	0	0	0	0	0	0
H25P06.1	H25P06.1	0	0	0	0	0	0
H25P06.4	H25P06.4	0	0	0	0	0	0
H25P06.5	H25P06.5	0	0	0	0	0	0
H27M09.5	H27M09.5	0	0	0	0	0	0
H27M09.6	H27M09.6	0	0	0	0	0	0
H27M09.7	H27M09.7	0	0	0	0	0	0
H28O16.1	H28O16.1	0	0	0	0	0	0
H31B20.2	H31B20.2	0	0	0	0	0	0
H31G24.1	H31G24.1	0	0	0	0	0	0
H31G24.3	H31G24.3	0	0	0	0	0	0
H32K16.1	H32K16.1	0	0	0	0	0	0
H32K16.2	H32K16.2	0	0	0	0	0	0
H32K16.3	H32K16.3	0	0	0	0	0	0
H36N01.1	H36N01.1	0	0	0	0	0	0
H36N01.2	H36N01.2	0	0	0	0	0	0
H36N01.3	H36N01.3	0	0	0	0	0	0
H36N01.4	H36N01.4	0	0	0	0	0	0
H36N01.5	H36N01.5	0	0	0	0	0	0
haf-4	haf-4	0	0	0	0	0	0
haf-6	haf-6	340.7903	410.56889	371.585	368.916	439.57069	445.348
haf-9	haf-9	0	0	0	0	0	0
har-2	har-2	0	0	0	0	0	0
hcp-4	hcp-4	158	216	122	173	111	204
hcp-6	hcp-6	0	0	0	0	0	0
hda-3	hda-3	0	0	0	0	0	0
herc-1	herc-1	806.5198	1279.35041	1070.48471	933.45186	1140.26475	1207.80267
hex-4	hex-4	154.00026	225.00035	178.99968	168.99977	210.0002	180
hgap-1	hgap-1	0	0	0	0	0	0
hgo-1	hgo-1	0	0	0	0	0	0
hil-5	hil-5	0	0	0	0	0	0
hil-8	hil-8	0	0	0	0	0	0
him-1	him-1	0	0	0	0	0	0
him-19	him-19	0	0	0	0	0	0
hint-1	hint-1	0	0	0	0	0	0
his-67	his-67	0	0	0	0	0	0
his-68	his-68	0	0	0	0	0	0
hlh-16	hlh-16	0	0	0	0	0	0
hlh-2	hlh-2	0	0	0	0	0	0
hmbx-1	hmbx-1	0	0	0	0	0	0
hmg-20	hmg-20	0	0	0	0	0	0
hmg-3	hmg-3	0	0	0	0	0	0
hmg-6	hmg-6	0	0	0	0	0	0
hmp-2	hmp-2	0	0	0	0	0	0
hmr-1	hmr-1	0	0	0	0	1	0
homt-1	homt-1	0	0	0	0	0	0
hop-1	hop-1	0	0	0	0	0	0
hot-5	hot-5	0	0	0	0	0	0
hpo-11	hpo-11	0	0	0	0	0	0
hpo-13	hpo-13	0	0	0	0	0	0
hpo-2	hpo-2	0	0	0	0	0	0
hpo-24	hpo-24	0	0	0	0	0	0
hpo-27	hpo-27	0	0	0	0	0	0
hpo-3	hpo-3	0	0	0	0	0	0
hpo-32	hpo-32	0	0	0	0	0	0
hpo-35	hpo-35	0	0	0	0	0	0
hrdl-1	hrdl-1	0	0	0	0	0	0
hrp-2	hrp-2	0	0	0	0	0	0
hrpf-1	hrpf-1	0	0	0	0	0	0
hsd-1	hsd-1	0	0	0	0	0	0
hsf-1	hsf-1	0	0	0	0	0	0
hsf-2	hsf-2	0	0	0	0	0	0
hsp-12.1	hsp-12.1	0	0	0	0	0	0
hsp-70	hsp-70	0	0	0	0	0	0
hsr-9	hsr-9	0	0	0	0	0	0
htp-3	htp-3	0	0	0	0	0	0
hum-1	hum-1	0	0	0	0	0	0
hum-7	hum-7	0	0	0	0	0	0
hus-1	hus-1	25	42	46	42	43	52
iars-2	iars-2	0	0	0	0	0	0
icd-2	icd-2	0	0	0	0	0	0
icp-1	icp-1	110	127	69	94.99997	92	149.0004
idha-1	idha-1	0	0	0	0	0	0
idhg-2	idhg-2	0	0	0	0	0	0
ift-20	ift-20	0	0	0	0	0	0
iftb-1	iftb-1	0	0	0	0	0	0
iglr-3	iglr-3	288.3444	419.0703	313.3886	347.51146	406.2188	401.99973
ikb-1	ikb-1	0	0	0	0	0	0
ile-1	ile-1	0	0	0	0	0	0
ima-2	ima-2	0	0	0	0	0	0
imb-1	imb-1	0	0	0	0	0	0
imb-3	imb-3	0	0	0	0	0	0
imp-1	imp-1	0	0	0	0	0	0
ins-18	ins-18	0	0	0	0	0	0
ins-24	ins-24	0	0	0	0	0	0
ins-25	ins-25	0	0	0	0	0	0
ins-26	ins-26	0	0	0	0	0	0
ins-27	ins-27	0	0	0	0	0	0
ins-28	ins-28	0	0	0	0	0	0
ins-29	ins-29	0	0	0	0	0	0
ins-30	ins-30	0	0	0	0	0	0
ins-33	ins-33	0	0	0	0	0	0
ins-36	ins-36	0	0	0	0	0	0
intergenic_chrI:1427229-1433719:-	intergenic_chrI:1427229-1433719:-	181.23	236.646	211.388	226.819	294.474	240.916
intergenic_chrI:1431679-1432275:-	intergenic_chrI:1431679-1432275:-	0	0	1.5579	0	0	0
intergenic_chrI:1552860-1553109:+	intergenic_chrI:1552860-1553109:+	33.0873	41.7273	31.1092	35.5415	41.6578	33.4445
intergenic_chrI:1836165-1836394:-	intergenic_chrI:1836165-1836394:-	199	230	160	175	179	204
intergenic_chrI:2147150-2147592:+	intergenic_chrI:2147150-2147592:+	3	2	1	2	3	1
inx-12	inx-12	669	933	825	804	875	982
inx-13	inx-13	651.0002	864.9998	900.9999	843.0005	898	967
inx-14	inx-14	0	0	0	0	0	0
inx-15	inx-15	0	0	0	0	0	0
inx-16	inx-16	0	0	0	0	0	0
inx-17	inx-17	0	0	0	0	0	0
inx-19	inx-19	52	99	93	94	90	111
inx-20	inx-20	0	0	0	0	0	0
inx-21	inx-21	32	44	51	51	56	50
inx-22	inx-22	8	16	17	12	19	14
ipgm-1	ipgm-1	0	0	0	0	0	0
irx-1	irx-1	0	0	0	0	0	0
itx-1	itx-1	2231.9994	3050.0044	2466.9975	2449.9975	2402.0022	2992.0065
jmjc-1	jmjc-1	128.99988	204.99974	163.99978	189.9998	187.0003	239.0003
jph-1	jph-1	0	0	0	0	0	0
K02A11.10	K02A11.10	0	0	0	0	0	0
K02A11.11	K02A11.11	0	0	0	0	0	0
K02A11.12	K02A11.12	0	0	0	0	0	0
K02A11.2	K02A11.2	0	0	0	0	0	0
K02A11.3	K02A11.3	0	0	0	0	0	0
K02A11.4	K02A11.4	0	0	0	0	0	0
K02A11.5	K02A11.5	0	0	0	0	0	0
K02A11.6	K02A11.6	0	0	0	0	0	0
K02A11.7	K02A11.7	0	0	0	0	0	0
K02A11.8	K02A11.8	0	0	0	0	0	0
K02A11.9	K02A11.9	0	0	0	0	0	0
K02B12.10	K02B12.10	0	0	0	0	0	0
K02B12.11	K02B12.11	0	0	0	0	0	0
K02B12.12	K02B12.12	0	0	0	0	0	0
K02B12.2	K02B12.2	0	0	0	0	0	0
K02B12.5	K02B12.5	0	0	0	0	0	0
K02B12.6	K02B12.6	0	0	0	0	0	0
K02B12.7	K02B12.7	0	0	0	0	0	0
K02B12.9	K02B12.9	0	0	0	0	0	0
K02F2.10	K02F2.10	0	0	0	0	0	0
K02F2.11	K02F2.11	0	0	0	0	0	0
K02F2.5	K02F2.5	0	0	0	0	0	0
K02F2.7	K02F2.7	0	0	0	0	0	0
K02F2.8	K02F2.8	0	0	0	0	0	0
K02F2.9	K02F2.9	0	0	0	0	0	0
K03E5.2	K03E5.2	260.9999	292.99954179	276.0001	275.0002	333.0004	370.9997
K03E5.6	K03E5.6	5	7	4	3	1	8
K03E5.9	K03E5.9	2	3	6	2	3	3
K04F10.1	K04F10.1	0	0	0	0	0	0
K04F10.2	K04F10.2	0	0	0	0	0	0
K04F10.3	K04F10.3	0	0	0	0	0	0
K04F10.7	K04F10.7	0	0	0	0	0	0
K04F10.8	K04F10.8	0	0	0	0	0	0
K04F10.9	K04F10.9	0	0	0	0	0	0
K04G2.10	K04G2.10	0	0	0	0	0	0
K04G2.12	K04G2.12	0	0	0	0	0	0
K04G2.13	K04G2.13	0	0	0	0	0	0
K04G2.14	K04G2.14	0	0	0	0	0	0
K04G2.15	K04G2.15	0	0	0	0	0	0
K04G2.4	K04G2.4	0	0	0	0	0	0
K04G2.7	K04G2.7	0	0	0	0	0	0
K04G2.9	K04G2.9	0	0	0	0	0	0
K04H8.2	K04H8.2	0	0	0	0	0	0
K04H8.3	K04H8.3	0	0	0	0	0	0
K05C4.10	K05C4.10	0	0	0	0	0	0
K05C4.2	K05C4.2	0	0	0	0	0	0
K05C4.3	K05C4.3	0	0	0	0	0	0
K05C4.4	K05C4.4	0	0	0	0	0	0
K05C4.5	K05C4.5	0	0	0	0	0	0
K05C4.7	K05C4.7	0	0	0	0	0	0
K05C4.8	K05C4.8	0	0	0	0	0	0
K05C4.9	K05C4.9	0	0	0	0	0	0
K06A5.1	K06A5.1	0	0	0	0	0	0
K06A5.10	K06A5.10	0	0	0	0	0	0
K06A5.2	K06A5.2	0	0	0	0	0	0
K06A5.3	K06A5.3	0	0	0	0	0	0
K06A5.9	K06A5.9	0	0	0	0	0	0
K07A1.1	K07A1.1	0	0	0	0	0	0
K07A1.10	K07A1.10	0	0	0	0	0	0
K07A1.13	K07A1.13	0	0	0	0	0	0
K07A1.15	K07A1.15	0	0	0	0	0	0
K07A1.17	K07A1.17	0	0	0	0	0	0
K07A1.18	K07A1.18	0	0	0	0	0	0
K07A1.19	K07A1.19	0	0	0	0	0	0
K07A1.20	K07A1.20	0	0	0	0	0	0
K07A1.3	K07A1.3	0	0	0	0	0	0
K07A1.4	K07A1.4	0	0	0	0	0	0
K07A1.5	K07A1.5	0	0	0	0	0	0
K07A1.6	K07A1.6	0	0	0	0	0	0
K07A1.9	K07A1.9	0	0	0	0	0	0
K07A12.1	K07A12.1	0	0	0	0	0	0
K07A12.4	K07A12.4	0	0	0	0	0	0
K07A12.5	K07A12.5	0	0	0	0	0	0
K07A12.8	K07A12.8	0	0	0	0	0	0
K07A12.9	K07A12.9	0	0	0	0	0	0
K07A3.3	K07A3.3	164	233.9997	184.0002	242	247.0002	249
K07A3.4	K07A3.4	1.5	5.5	4	8	3	3.5
K07A3.5	K07A3.5	1.5	5.5	4	8	3	3.5
K07G5.4	K07G5.4	0	0	0	0	0	0
K07G5.5	K07G5.5	0	0	0	0	0	0
K07G5.7	K07G5.7	0	0	0	0	0	0
K08A2.15	K08A2.15	0	0	0	0	0	0
K08C9.1	K08C9.1	0	0	0	0	0	0
K08C9.10	K08C9.10	0	0	0	0	0	0
K08C9.2	K08C9.2	0	0	0	0	0	0
K08C9.5	K08C9.5	0	0	0	0	0	0
K08C9.6	K08C9.6	0	0	0	0	0	0
K08C9.7	K08C9.7	0	0	0	0	0	0
K08C9.9	K08C9.9	0	0	0	0	0	0
K08E7.11	K08E7.11	0	0	0	0	0	0
K08E7.13	K08E7.13	0	0	0	0	0	0
K09H9.1	K09H9.1	2	2	2	0	4	0
K09H9.11	K09H9.11	357	641	503	424	458	481
K09H9.2	K09H9.2	40	64	38	45	31	66
K09H9.5	K09H9.5	447.00034	579.9998	450.999997	584	604.999984	527
K09H9.7	K09H9.7	40	65	42	39	53	69
K09H9.8	K09H9.8	184	240	196	182	269	244
K09H9.9	K09H9.9	3	3	5	7	5	2
K10C3.10	K10C3.10	0	0	0	0	0	0
K10C3.11	K10C3.11	0	0	0	0	0	0
K10C3.12	K10C3.12	0	0	0	0	0	0
K10C3.13	K10C3.13	0	0	0	0	0	0
K10C3.4	K10C3.4	0	0	0	0	0	0
K10C3.5	K10C3.5	0	0	0	0	0	0
K10C3.7	K10C3.7	0	0	0	0	0	0
K10C3.8	K10C3.8	0	0	0	0	0	0
K10C3.9	K10C3.9	0	0	0	0	0	0
K10D3.10	K10D3.10	0	0	0	0	0	0
K10D3.4	K10D3.4	0	0	0	0	0	0
K10D3.6	K10D3.6	0	0	0	0	0	0
K10D3.8	K10D3.8	0	0	0	0	0	0
K10D3.9	K10D3.9	0	0	0	0	0	0
K11B4.1	K11B4.1	0	0	0	0	0	0
K11B4.2	K11B4.2	0	0	0	0	0	0
K11D2.1	K11D2.1	0	0	0	0	0	0
K11D2.4	K11D2.4	0	0	0	0	0	0
K11D2.5	K11D2.5	0	0	0	0	0	0
K11D2.6	K11D2.6	0	0	0	0	0	0
K12C11.1	K12C11.1	714	927.0004404	775.99974	831.9999	931.9990776	1003.9995
K12C11.3	K12C11.3	9	13	12	10	15	14.99998
K12C11.5	K12C11.5	0	4	4	4	4	3
K12C11.6	K12C11.6	38	40	37	27	40	49
K12C11.7	K12C11.7	36	35	30	45	39	31.99999
K12C11.8	K12C11.8	15	12	2	3	5	10
kal-1	kal-1	0	0	0	0	0	0
kbp-5	kbp-5	0	0	0	0	0	0
kca-1	kca-1	0	0	0	0	0	0
kcnl-2	kcnl-2	0	0	0	0	0	0
kin-1	kin-1	0	0	0	0	0	0
kin-10	kin-10	0	0	0	0	0.9999995	0
kin-14	kin-14	0	0	0	0	0	0
kin-23	kin-23	0	0	0	0	0	0
kin-3	kin-3	0	0	0	0	0	0
kin-32	kin-32	0	0	0	0	0	0
klp-15	klp-15	0	0	0	0	0	0
klp-16	klp-16	0	0	0	0	0	0
knl-2	knl-2	0	0	0	0	0	0
kpc-1	kpc-1	0	0	0	0	0	0
kri-1	kri-1	0	0	0	0	0	0
ksr-2	ksr-2	0	0	0	0	0	0
lab-1	lab-1	0	0	0	0	0	0
lagr-1	lagr-1	0	0	0	0	0	0
lam-3	lam-3	0	0	0	0	0	0
larp-5	larp-5	1902.005	2662.997	2185.999	2216.002	2355.004	2666
lars-2	lars-2	0	0	0	0	0	0
lbp-5	lbp-5	0	0	0	0	0	0
lbp-6	lbp-6	0	0	0	0	0	0
lem-3	lem-3	0	0	0	0	0	0
let-363	let-363	0	0	0	0	0	0
let-381	let-381	0	0	0	0	0	0
let-49	let-49	0	0	0	0	0	0
let-502	let-502	0	0	0	0	0	0
let-504	let-504	0	0	0	0	0	0
let-526	let-526	0	0	0	0	0	0
let-607	let-607	0	0	0	0	0	0
lev-10	lev-10	0	0	0	0	0	0
lev-11	lev-11	0	0	0	0	0	0
lfe-2	lfe-2	0	0	0	0	0	0
lgc-51	lgc-51	33	56	41	59	49	64
lid-1	lid-1	0	0	0	0	0	0
lim-7	lim-7	0	0	0	0	0	0
lim-9	lim-9	0	0	0	0	0	0
lin-10	lin-10	0	0	0	0	0	0
lin-11	lin-11	0	0	0	0	0	0
lin-17	lin-17	662.73174611552	866.0953	597.76945286	685.45152897	689.673600116878	899.069159
lin-28	lin-28	0	0	0	0	0	0
lin-35	lin-35	0	0	0	0	0	0
lin-41	lin-41	0	0	0	0	0	0
lin-44	lin-44	0	0	0	0	0	0
lin-53	lin-53	0	0	0	0	0	0
lin-59	lin-59	6124	8494	6482	6279	6656	8330
lin-61	lin-61	0	0	0	0	0	0
lin-65	lin-65	391.9996	626.9994	520.0002	511.00032	521.9997	634.0002
linc-1	linc-1	0	0	0	0	0	0
linc-104	linc-104	0	0	0	0	0	0
linc-113	linc-113	0	0	0	0	0	0
linc-124	linc-124	0	0	0	0	0	0
linc-141	linc-141	0	0	0	0	0	0
linc-149	linc-149	0	0	0	0	0	0
linc-156	linc-156	0	0	0	0	0	0
linc-167	linc-167	89	174	151	121	174	158
linc-171	linc-171	0	0	0	0	0	0
linc-18	linc-18	0	0	0	0	0	0
linc-23	linc-23	0	0	1	2	0	0
linc-30	linc-30	63	74	51	53	81	86
linc-39	linc-39	0	0	0	0	0	0
linc-53	linc-53	0	0	0	0	0	0
linc-58	linc-58	0	0	0	0	0	0
linc-63	linc-63	2	4	2	1	1	1
linc-80	linc-80	0	0	0	0	0	0
linc-84	linc-84	0	0	0	0	0	0
linc-85	linc-85	0	0	0	0	0	0
linc-9	linc-9	13	30	19	23	24	25
linc-91	linc-91	0	0	0	0	0	0
lmd-1	lmd-1	0	0	0	0	0	0
lmd-2	lmd-2	0	0	0	0	0	0
lmn-1	lmn-1	0	0	0	0	0	0
lpd-2	lpd-2	0	0	0	0	0	0
lpd-3	lpd-3	2545.96	3255	2627	2592	2676	3411
lpd-5	lpd-5	0	0	0	0	0	0
lpd-6	lpd-6	336	427	376	340	377	454
lpr-1	lpr-1	0	0	0	0	0	0
lrk-1	lrk-1	0	0	0	0	0	0
lron-11	lron-11	339	380	293	302	318	464.491
lron-6	lron-6	0	0	0	0	0	0
lron-8	lron-8	0	0	0	0	0	0
lron-9	lron-9	0	0	0	0	0	0
lrp-1	lrp-1	0	0	0	0	0	0
lrp-2	lrp-2	13655	18163	12787	12601	13527	18331
lsl-1	lsl-1	0	0	0	0	0	0
lsm-6	lsm-6	14	16	17	26	20	21
lst-1	lst-1	0	0	0	0	0	0
lsy-22	lsy-22	0	0	0	0	0	0
lys-9	lys-9	0	0	0	0	0	0
M01A10.1	M01A10.1	0	0	0	0	0	0
M01A10.7	M01A10.7	0	0	0	0	0	0
M01A12.4	M01A12.4	0	0	0	0	0	0
M01B12.4	M01B12.4	1298.99914	1644.0039425995	1414.00003	1379.00037	1435.0019	1596.99699
M01D7.10	M01D7.10	9	5	6	7	13	11
M01D7.11	M01D7.11	297	458	348	318	374	459
M01D7.9	M01D7.9	0	0	1	2	0	5
M01E10.5	M01E10.5	0	0	0	0	0	0
M01E11.1	M01E11.1	0	0	0	0	0	0
M01E11.2	M01E11.2	0	0	0	0	0	0
M01E11.3	M01E11.3	0	0	0	0	0	0
M01E11.9	M01E11.9	0	0	0	0	0	0
M01E5.1	M01E5.1	0	0	0	0	0	0
M01E5.2	M01E5.2	0	0	0	0	0	0
M01E5.3	M01E5.3	0	0	0	0	0	0
M01E5.4	M01E5.4	0	0	0	0	0	0
M01E5.8	M01E5.8	0	0	0	0	0	0
M01G12.10	M01G12.10	0	0	0	0	0	0
M01G12.14	M01G12.14	0	0	0	0	0	0
M01G12.2	M01G12.2	0	0	0	0	0	0
M01G12.5	M01G12.5	0	0	0	0	0	0
M01G12.6	M01G12.6	0	0	0	0	0	0
M01G12.7	M01G12.7	0	0	0	0	0	0
M01G12.9	M01G12.9	0	0	0	0	0	0
M04C7.3	M04C7.3	0	0	0	0	0	0
M04C7.4	M04C7.4	0	0	0	0	0	0
M04C9.1	M04C9.1	0	0	0	0	0	0
M04C9.2	M04C9.2	0	0	0	0	0	0
M04C9.3	M04C9.3	0	0	0	0	0	0
M04C9.4	M04C9.4	0	0	0	0	0	0
M04C9.9	M04C9.9	0	0	0	0	0	0
M04D5.1	M04D5.1	0	0	0	0	0	0
M04D5.3	M04D5.3	0	0	0	0	0	0
M04D5.4	M04D5.4	0	0	0	0	0	0
M04F3.2	M04F3.2	0	0	0	0	0	0
M04F3.3	M04F3.3	0	0	0	0	0	0
M04F3.4	M04F3.4	0	0	0	0	0	0
M04F3.5	M04F3.5	0	0	0	0	0	0
M05B5.1	M05B5.1	0	0	0	0	0	0
M05B5.10	M05B5.10	0	0	0	0	0	0
M05B5.2	M05B5.2	0	0	0	0	0	0
M05B5.3	M05B5.3	0	0	0	0	0	0
M05B5.4	M05B5.4	0	0	0	0	0	0
M05B5.7	M05B5.7	0	0	0	0	0	0
M05B5.8	M05B5.8	0	0	0	0	0	0
M05B5.9	M05B5.9	0	0	0	0	0	0
M70.6	M70.6	0	0	0	0	0	0
mab-20	mab-20	536	666.99985634	553.99998449	658.0005	663.9997	754.9996335
mab-31	mab-31	970	1346	1239	1242	1286	1484
maco-1	maco-1	0	0	0	0	0	0
madd-4	madd-4	0	0	0	0	0	0
madf-10	madf-10	0	0	0	0	0	0
madf-2	madf-2	0	0	0	0	0	0
madf-6	madf-6	17	13	8	18	11	21
maea-1	maea-1	0	0	0	0	0	0
maf-1	maf-1	0	0	0	0	0	0
mafr-1	mafr-1	0	0	0	0	0	0
mag-1	mag-1	0	0	0	0	0	0
mage-1	mage-1	97	102	99	82	107	113
magu-3	magu-3	295	367	321	301	314	406
mam-8	mam-8	0	0	0	0	0	0
mans-1	mans-1	0	0	0	0	0	0
marc-3	marc-3	0	0	0	0	0	0
marc-4	marc-4	0	0	0	0	0	0
marc-6	marc-6	0	0	0	0	0	0
mat-1	mat-1	0	0	0	0	0	0
math-46	math-46	0	6	2	2	1	4.000005
mau-2	mau-2	0	0	0	0	0	0
mbd-2	mbd-2	0	0	0	0	0	0
mbtr-1	mbtr-1	0	0	0	0	0	0
mce-1	mce-1	0	0	0	0	0	0
mcm-4	mcm-4	123	199	140.00026	138.00041	138	177
mcrs-1	mcrs-1	0	0	0	0	0	0
mdt-18	mdt-18	0	0	0	0	0	0
mdt-28	mdt-28	0	0	0	0	0	0
mdt-31	mdt-31	0	0	0	0	0	0
mec-6	mec-6	0	0	0	0	0	0
mec-8	mec-8	0	0	0	0	0	0
mef-2	mef-2	0	0	0	0	0	0
mei-1	mei-1	0	0	0	0	0	0
mei-2	mei-2	0	0	0	0	0	0
mek-2	mek-2	535	851	687	692	750	897
mel-26	mel-26	0	0	0	0	0	0
mes-3	mes-3	0	0	0	0	0	0
met-1	met-1	0	0	0	0	0	0
mex-3	mex-3	0	0	0	0	0	0
mfap-1	mfap-1	0	0	0	0	0	0
mfb-1	mfb-1	0	0	0	0	0	0
mff-2	mff-2	0	0	0	0	0	0
mgl-2	mgl-2	0	0	0	0	0	0
mif-3	mif-3	0	0	0	0	0	0
mig-1	mig-1	0	0	0	0	0	0
mir-1	mir-1	0	0	0	0	0	0
mir-1019	mir-1019	0	0	0	0	0	0
mir-1817	mir-1817	0	0	0	0	0	0
mir-1818	mir-1818	0	0	0	0	0	0
mir-1823	mir-1823	0	0	0	0	0	0
mir-1824	mir-1824	0	0	0	0	0	0
mir-1828	mir-1828	0	0	0	0	0	0
mir-2	mir-2	0	0	0	0	0	0
mir-2211	mir-2211	0	0	0	0	0	0
mir-2218.1	mir-2218.1	0	0	0	0	0	0
mir-2218.2	mir-2218.2	0	0	0	0	0	0
mir-235	mir-235	0	0	0	0	0	0
mir-244	mir-244	0	0	0	0	0	0
mir-245	mir-245	0	0	0	0	0	0
mir-353	mir-353	0	0	0	0	0	0
mir-354	mir-354	0	0	0	0	0	0
mir-4916	mir-4916	0	0	0	0	0	0
mir-4926	mir-4926	0	0	0	0	0	0
mir-4931	mir-4931	1	0	0	0	0	0
mir-4932	mir-4932	0	0	0	0	0	0
mir-50	mir-50	0	0	0	0	0	0
mir-5545	mir-5545	0	0	0	0	0	0
mir-5546	mir-5546	0	3	3	2	1	3
mir-71	mir-71	0	0	0	0	0	0
mir-79	mir-79	0	0	0	0	0	0
mir-794	mir-794	0	0	0	0	0	0
mir-795	mir-795	0	0	0	0	0	0
mir-8187	mir-8187	0	0	0	0	0	0
mir-8190	mir-8190	0	0	0	0	0	0
mir-8193	mir-8193	1	1	2	1	0	1
mir-8204	mir-8204	3	0	2	4	2	3
mir-8205	mir-8205	0	0	0	0	0	0
mir-8209	mir-8209	0	0	0	0	0	0
mis-12	mis-12	9	5	11	9	4	6
mks-6	mks-6	0	0	0	0	0	0
mltn-2	mltn-2	0	0	0	0	0	0
moag-4	moag-4	53	65	38	48	59	79
mod-5	mod-5	307	439	328	324	298	462
mom-4	mom-4	0	0	0	0	0	0
mom-5	mom-5	0	0	0	0	0	0
mop-25.3	mop-25.3	0	0	0	0	0	0
mppa-1	mppa-1	176.0001	236.99963	194.999619	180.00011	217.99991	247.00042
mps-3	mps-3	0	0	0	0	0	0
mrpl-13	mrpl-13	0	0	0	0	0	0
mrpl-15	mrpl-15	259	325	245	276	271	398
mrpl-17	mrpl-17	138	182	160	145	221	222
mrpl-19	mrpl-19	0	0	0	0	0	0
mrpl-23	mrpl-23	0	0	0	0	0	0
mrpl-24	mrpl-24	0	0	0	0	0	0
mrpl-34	mrpl-34	0	0	0	0	0	0
mrpl-38	mrpl-38	478	688	496	468	593	682
mrpl-47	mrpl-47	0	0	0	0	0	0
mrpl-54	mrpl-54	0	0	0	0	0	0
mrpl-9	mrpl-9	0	0	0	0	0	0
mrps-15	mrps-15	0	0	0	0	0	0
mrps-30	mrps-30	0	0	0	0	0	0
mrps-6	mrps-6	0	0	0	0	0	0
mrrf-1	mrrf-1	32	33	17	43	43	34
mrt-1	mrt-1	0	0	0	0	0	0
msh-2	msh-2	92	151	88	95	101	116
msh-6	msh-6	210	330	196	201	180	281
mtcu-1	mtcu-1	0	0	0	0	0	0
mtd-1	mtd-1	0	0	0	0	0	0
mtk-1	mtk-1	0	0	0	0	0	0
mtm-1	mtm-1	0	0	0	0	0	0
mtx-1	mtx-1	0	0	0	0	0	0
mus-101	mus-101	0	0	0	0	0	0
